index,filename,title,full_year,start_year,mid_year,end_year,circa,continent,country,artstor_url,image_url,artstor_artist,first_artist,second_artist,notes,attributed_to,attributed_to_2,attributed_to_3,copy_of,in_style_of,workshop_of,circle_of
1803,0002386.jpeg,"Portrait of Hendrik IV of Naaldwijk, Knight and Hereditary Marshall of Holland [Portret van Hendrik IV van Naaldwijk (c. 1430-96); Hendrik IV van Naaldwijk (c.1430-96). Ridder en erfmaarschalk van Holland (voormalige titel)]",ca. 1500 - ca. 1506,1500,1503,1506,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629198;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-57_8b_srgb.jpg,schilder: anoniem; verworpen toeschrijving schilder: Meester van Alkmaar [formerly attributed to Master of Alkmaar],Anonymous,,formerly attributed to Master of Alkmaar,,,,,,,
1804,0002387.jpeg,Portrait of a Man of Fifty-one Years,ca. 1509-1512,1509,1510.5,1512,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMCADIG_10313213786;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/mcad/d0001/09102302.jpg,"Quentin Massys (Netherlandish painter, 1465 or 1466-1530)",Quentin Matsys,,,,,,,,,
1805,0002388.jpeg,Portrait of Diego de Guevara (?),1515,,1515,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGAIG_10313974763;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/nga_l01_a12609_8b_srgb.jpg,Michel Sittow,Michel Sittow,,,,,,,,,
1806,0002389.jpeg,The Magdalen (?),about 1520,,1520,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768255;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng2615_8b_srgb.jpg,Netherlandish,Anonymous,,,,,,,,,
1807,0002390.jpeg,Portrait of a Woman; right wing of diptych,1520,,1520,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039930345;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0088941g_post.jpg,Joos van Cleve,Joos van Cleve,,,,,,,,,
1808,0002391.jpeg,Portrait of a Man; left wing of diptych,1520,,1520,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039931990;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0088937g_post.jpg,Joos van Cleve,Joos van Cleve,,,,,,,,,
1809,0002392.jpeg,"Portrait of Jan Gerritsz van Egmond, died 1523, Bailiff of Nieuwburg [Jan Gerritsz van Egmond (gest. 1523). Baljuw van Nieuwburg]",ca. 1518,,1518,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627648;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3838_8b_srgb.jpg,"atelier van schilder: Cornelisz. van Oostsanen, Jacob; verworpen toeschrijving schilder: Cornelisz. van Oostsanen, Jacob",Unsure,,,,,,,,Jacob Cornelisz. van Oostsanen,
1810,0002393.jpeg,A Man aged 38,about 1521,,1521,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313768131;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng3604_8b_srgb.jpg,"Lucas van Leyden, active 1508; died 1533",Lucas van Leyden,,,,,,,,,
1811,0002394.jpeg,Portrait of a GentlemanA Man with a Club,c. 1525,,1525,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310493220;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w2303_post_8b.jpg,"Geertgen tot Sint Jans (Dutch, c.1465-1493(?)) (follower of)",Unsure,,,,,,,,,Geertgen tot Sint Jans
1812,0002395.jpeg,King Sapor of Persia Humiliating Emperor Valerian (Portrait of Emperor Charles V),1515,,1515,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_31188083;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10631808.jpg,"School of Antwerp (Netherlandish, about 1525-1535)",Anonymous,,School of Antwerp,,,,,,,
1813,0002396.jpeg,"Portrait Diptych of Johann von Rolinxwerth and his Wife, Christine von Sternberg",1529,,1529,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30941707;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620565.jpg,"Bruyn the Elder, Bartholomäus",Bartholomaeus Bruyn the Elder,,,,,,,,,
1814,0002397.jpeg,"Portrait Diptych of Johann von Rolinxwerth and his Wife, Christine von Sternberg",1529,,1529,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30941722;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620566.jpg,"Bruyn the Elder, Bartholomäus",Bartholomaeus Bruyn the Elder,,,,,,,,,
1815,0002398.jpeg,"Portrait of a Man, possibly Pieter Gerritsz Bicker [Portret van een man, mogelijk Pieter Gerritsz Bicker (1497-1567); Portret van een man, vroeger geidentificeerd als Pieter Gerritsz. Bicker. Muntmeester en schepen van Amsterdam (voormalige titel)]",1529,,1529,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629876;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3518_8b_srgb.jpg,"schilder: Heemskerck, Maarten van [Heemskerck, Maerten van]",Maarten van Heemskerck,,,,,,,,,
1816,0002399.jpeg,Portrait of a Man [Portret van een man],1529,,1529,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629685;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3853_8b_srgb.jpg,"schilder: Scorel, Jan van",Jan van Scorel,,,,,,,,,
1817,0002400.jpeg,"Portrait Diptych of Johann von Rolinxwerth and his Wife, Christine von Sternberg",1529,,1529,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30941691;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620564.jpg,"Bruyn the Elder, Bartholomäus",Bartholomaeus Bruyn the Elder,,,,,,,,,
1818,0002401.jpeg,"Portrait of a Woman, possibly Anna Codde [Portret van een vrouw, mogelijk Anna Codde (1504-?); Portret van een vrouw, vroeger geïdentificeerd als Anna Codde (voormalige titel)]",1529,,1529,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628142;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3519_8b_srgb.jpg,"schilder: Heemskerck, Maarten van [Heemskerck, Maerten van]",Maarten van Heemskerck,,,,,,,,,
1819,0002403.jpeg,Portrait of a Lady,1520's,1520,1525,1529,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10312336629;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_2003_post_as_8b_srgb.jpg,"Netherlandish Master, c. 1525, Dutch (Netherlandish)",Anonymous,,Netherlandish Master,,,,,,,
1820,0002404.jpeg,"Portrait of Maximilian of Austria (1527-1576), Aged Three",1530,,1530,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30938087;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10603133.jpg,"Seisenegger, Jacob",Jacob Seisenegger,,,,,,,,,
1821,0002405.jpeg,Portrait of a Man,c.1520,,1520,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARTSTOR_103_41822000993376;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/ucsd/d3977/41822000993376.jpg,"Mostaert, Jan, fl. 1475-1555",Jan Mostaert,,,,,,,,,
1822,0002406.jpeg,"Portrait of Elisabeth of Austria (1526-1545), Aged Four",1530,,1530,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30938046;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10603131.jpg,"Seisenegger, Jacob",Jacob Seisenegger,,,,,,,,,
1823,0002408.jpeg,Portrait of a Man [Portret van een man],ca. 1520 - ca. 1530,1520,1525,1530,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629537;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-165_8b_srgb.jpg,"atelier van schilder: Cleve, Joos van; verworpen toeschrijving schilder: Cleve, Joos van",Unsure,,,,,,,,Joos van Cleve,
1824,0002409.jpeg,Portrait of a Merchant,1530,,1530,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGAIG_10313974757;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/nga_l01_a13730_8b_srgb.jpg,Jan Gossaert,Jan Gossaert,,,,,,,,,
1825,0002410.jpeg,Portrait of an African Man [Portret van een Afrikaanse man],ca. 1525 - ca. 1530,1525,1527.5,1530,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628419;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4986_8b_srgb.jpg,"schilder: Mostaert, Jan Jansz",Jan Jansz Mostaert,,,,,,,,,
1826,0002411.jpeg,"Portrait of Maximilian I, Holy Roman Emperor [Portret van Maximilian I (1459-1519), keizer van het Heilige Roomse Rijk]",ca. 1530,,1530,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627677;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3293_8b_srgb.jpg,"atelier van schilder: Cleve, Joos van; verworpen toeschrijving schilder: Cleve, Joos van",Unsure,,,,,,,,Joos van Cleve,
1827,0002412.jpeg,"Portrait of Anna of Austria (1528-1590), Aged Two",1530,,1530,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30938064;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10603132.jpg,"Seisenegger, Jacob",Jacob Seisenegger,,,,,,,,,
1828,0002413.jpeg,Felipe de Guevara,1531,,1531,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_CLARK_103905416;prevRouteTS=1568655710110,https://stor.artstor.org/stor/cade5802-0128-4245-acb2-44c7f2eb0fe1_size2,"Jan Cornelisz. Vermeyen, Dutch, c. 1500-c. 1559",Jan Cornelisz Vermeyen,,,,,,,,,
1829,0002414.jpeg,Portrait of Jan Gerritsz. van Egmond,early 16th century,1500,1515,1530,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARMNIG_10313469668;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/armn/d0001/rmn_art375384_as_8b_srgb.jpg,Jacob Cornelisz. van Oostsanen,Jacob Cornelisz. van Oostsanen,,,,,,,,,
1830,0002415.jpeg,Portrait of Robert Cheseman (1485-1547),1533,,1533,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30938154;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10603137.jpg,"Holbein the Younger, Hans",Hans Holbein the Younger,,,,,,,,,
1831,0002416.jpeg,"Portrait of Érard de la Marck, Prince-Bishop of Liège [Portret van Erard de la Marck (1472-1538); Erard de la Marck (1472-1538). Prins-bisschop van Luik (voormalige titel)]",ca. 1528,,1528,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628297;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4069_8b_srgb.jpg,"schilder: Vermeyen, Jan Cornelisz.",Jan Cornelisz Vermeyen,,,,,,,,,
1832,0002417.jpeg,Portrait of a Woman [Portret van een vrouw],ca. 1525,,1525,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629684;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3843_8b_srgb.jpg,"schilder: Mostaert, Jan Jansz",Jan Jansz Mostaert,,,,,,,,,
1833,0002418.jpeg,Portrait of a Bearded Man with a Fur Coat,1535,,1535,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310484120;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40120701_8b_srgb.jpg,Corneille de Lyon,Corneille de Lyon,,,,,,,,,
1834,0002419.jpeg,Portrait of a Man [Portret van een man],1535,,1535,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629073;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-743_8b_srgb.jpg,"omgeving van schilder: Mostaert, Jan Jansz [Circle of Jan Mostaert]; verworpen toeschrijving schilder: Mostaert, Jan Jansz",Unsure,,,,,,,,,Jan Jansz Mostaert
1835,0002420.jpeg,Portrait of a Man,1535,,1535,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/MMA_IAP_10311575969;prevRouteTS=1568655710110;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/met/d0001/dp135392_as_8b_srgb.jpg,"Workshop of Hans Holbein the Younger (English, dated 1535)",Unsure,,,,,,,,Hans Holbein the Younger,
1836,0002421.jpeg,Portrait of an Old Man (erroneously identified as Sebastian Münster),c. 1535,,1535,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039931459;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0045892g_post.jpg,Joos van Cleve; attributed to Hans Holbein the Younger,Unsure,,,Joos van Cleve,Hans Holbein the Younger,,,,,
1837,0002422.jpeg,Portrait of Elisabeth Bellinghausen (c.1520- after 1570),1538-1539,1538,1538.5,1539,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30942615;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620735.jpg,"Bruyn the Elder, Bartholomäus",Bartholomaeus Bruyn the Elder,,,,,,,,,
1838,0002423.jpeg,Portrait of a Lady,c. 1540,,1540,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310493710;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w2756_post_8b.jpg,"Jacob van Utrecht (Dutch, op.1506(?)-1524)",Jacob van Utrecht,,,,,,,,,
1839,0002424.jpeg,Portrait of a Man,c. 1540,,1540,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310493709;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w2755_post_8b.jpg,"Jacob van Utrecht (Dutch, op.1506(?)-1524)",Jacob van Utrecht,,,,,,,,,
1840,0002425.jpeg,Portrait of a Man [Portret van een man],ca. 1530 - ca. 1540,1530,1535,1540,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628254;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4056_8b_srgb.jpg,schilder: anoniem,Anonymous,,,,,,,,,
1841,0002426.jpeg,Portrait of Jane Seymour (1509?-1537),c.1540,,1540,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30938171;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10603139.jpg,"Holbein the Younger, Hans (studio of)",Hans Holbein the Younger,,,,,,,,,
1842,0002427.jpeg,Portrait of a Man with a Glove,about 1540,,1540,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/13799504;prevRouteTS=1568655710110,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/13799504.jpg,"Corneille de Lyon (Netherlandish, 1500-1575)",Corneille de Lyon,,,,,,,,,
1843,0002428.jpeg,"Portrait of Johannes Colmannus, Rector of the Convent of St. Agatha at Delft [Portret van Johannes Colmannus (1471-1538); Johannes Colmannus (1471-1538). Rector van het St Agatha-klooster te Delft (voormalige titel)]",ca. 1538 - ca. 1540,1538,1539,1540,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629311;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-507_8b_srgb.jpg,"schilder: Heemskerck, Maarten van [Heemskerck, Maerten van]",Maarten van Heemskerck,,,,,,,,,
1844,0002429.jpeg,Portrait of Claude de France,c. 1535-40,1535,1537.5,1540,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/SCALA_ARCHIVES_1039613538;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/scala/archives/scala_0115098g_post.jpg,Corneille de Lyon,Corneille de Lyon,,,,,,,,,
1845,0002430.jpeg,"Portrait of Charles V, Holy Roman Emperor [Portret van Karel V (1500-58), keizer van het Heilige Roomse Rijk]",ca. 1530,,1530,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629533;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-164_8b_srgb.jpg,"manier van schilder: Vermeyen, Jan Cornelisz.; verworpen toeschrijving schilder: Vermeyen, Jan Cornelisz.",Unsure,,,,,,,Jan Cornelisz Vermeyen,,
1846,0002431.jpeg,Portrait of Joris Vezeleer [Portret van Joris Vezeleer; Portret van Joris W. Vezeler (voormalige titel)],after c. 1518,1518,1541,1591,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627676;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3292_8b_srgb.jpg,"kopie naar schilder: Cleve, Joos van",Unsure,,,,,,Joos van Cleve,,,
1847,0002432.jpeg,Portrait of a Young Man Wearing a Black BeretPortrait of Sir Thomas Pope,c. 1530-1540,1530,1535,1540,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310493100;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w2223_post_8b.jpg,"Vermeyen, Jan Cornelis (Dutch, 1500-1559)",Jan Cornelis Vermeyen,,,,,,,,,
1848,0002433.jpeg,Portrait of a Lady,1541,,1541,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498222;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w7830_post_8b.jpg,"Kock, Lucas Cornelisz de (Dutch, 1495-1552)",Lucas Cornelisz de Kock,,,,,,,,,
1849,0002434.jpeg,Portrait of a Nobleman with a Hawk,1542,,1542,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30938164;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10603138.jpg,"Holbein the Younger, Hans",Hans Holbein the Younger,,,,,,,,,
1850,0002435.jpeg,"Portrait of Worp van Ropta, Chief Magistrate of East Dongeradeel [Worp van Ropta (1504-51). Grietman van Oost-Dongeradeel]",1542,,1542,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627467;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1992_8b_srgb.jpg,schilder: Friese School 1542 [Frisian School],Anonymous,,Friese School 1542,,,,,,,
1851,0002436.jpeg,Portrait of an Almoner of Antwerp,1542,,1542,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGAIG_10313951341;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/nga_l01_a11731_8b_srgb.jpg,Antwerp 16th Century,Anonymous,,,,,,,,,
1852,0002437.jpeg,Portrait of Barbara Kressin,1544,,1544,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/GETTY_GGMP_1031171584;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/getty/ggmp/gm_00062301_as_8b.jpg,"Lambert Sustris (Dutch, about 1515 - 1568)",Lambert Sustris,,,,,,,,,
1853,0002438.jpeg,Portrait of King Henry VIII,first half 16th Century,1500,1525,1549,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARMNIG_10313470460;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/armn/d0001/rmn_art161983_as_8b_srgb.jpg,Lucas Horenbout,Lucas Horenbout,,,,,,,,,
1854,0002439.jpeg,Portrait of Philipp Melanchton (1497-1560),c.1545?,,1545,,?,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30942638;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620737.jpg,"Cranach the Elder, Lucas (and/or studio?)",Lucas Cranach the Elder,,,,,,,,,
1855,0002440.jpeg,Equestrian Portrait of François I,around 1540,,1540,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/LESSING_ART_10310484183;prevRouteTS=1568655730463,https://mdxdv.artstor.org/thumb/imgstor/size1/lessing/art/lessing_40061202_8b_srgb.jpg,Jean Clouet,Jean Clouet,,,,,,,,,
1856,0002441.jpeg,Portrait of a Man with a Rosary,1545,,1545,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/MMA_IAP_10311575986;prevRouteTS=1568655730463;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/met/d0001/dt8857_as_8b_srgb.jpg,"Attributed to Jan Cornelisz. Vermeyen, Netherlandish, 1500-1559",Unsure,,,Jan Cornelisz. Vermeyen,,,,,,
